%GrainID	SpotID	Omega	DetectorHor	DetectorVert	OmeRaw	Eta	RingNr	YLab	ZLab	Theta	StrainError
61	196	-29.169760	106.000290	1061.999980	-29.169760	-87.499590	4.000000	183199.942200	7999.995800	5.195570	-0.000717	
61	258	140.330240	1936.999710	1061.999980	140.330240	87.496860	4.000000	-182999.942400	7999.995800	5.190035	0.000316	
61	207	4.420900	1815.999710	564.000180	4.420900	119.977470	4.000000	-158799.942000	-91599.965000	5.194190	0.000534	
61	145	-163.579100	227.000290	564.000180	-163.579100	-119.946270	4.000000	158999.942000	-91599.964800	5.198995	-0.000388	
61	210	16.421020	227.501120	1479.999830	16.421020	-60.038110	4.000000	158899.776800	91599.965000	5.196590	-0.000282	
61	142	-175.578780	1815.499710	1479.999820	-175.578780	60.006900	4.000000	-158699.941200	91599.964800	5.191790	0.000640	
61	182	-61.681230	122.000270	845.000060	-61.681230	-101.126170	4.000000	179999.945400	-35399.988000	5.197605	-0.001058	
61	243	107.818770	1920.999730	845.000060	107.818770	101.138240	4.000000	-179799.945400	-35399.988000	5.192165	-0.000056	
61	178	-72.180910	1920.999730	1198.999940	-72.180910	78.861760	4.000000	-179799.945400	35399.988000	5.192165	0.000113	
61	247	118.319090	122.000270	1198.999940	118.319090	-78.873830	4.000000	179999.945400	35399.988000	5.197605	-0.000974	
61	230	58.029700	386.000210	1682.999780	58.029700	-43.895750	4.000000	127199.957800	132199.956800	5.197870	-0.000253	
61	158	-136.970300	1656.999790	1682.999780	-136.970300	43.850700	4.000000	-126999.957800	132199.956600	5.194030	0.000513	
61	224	43.029380	1657.999790	361.000220	43.029380	136.104250	4.000000	-127199.957800	-132199.956800	5.197870	-0.000081	
61	164	-121.970620	385.000210	361.000220	-121.970620	-136.059280	4.000000	127399.957800	-132199.956800	5.201715	-0.000791	
61	291	-30.206300	1848.999720	537.000170	-30.206300	120.389790	5.000000	-165399.944400	-96999.965800	5.427215	-0.000135	
61	315	162.543780	194.000280	538.000170	162.543780	-120.308040	5.000000	165599.944400	-96799.966000	5.429195	-0.000521	
61	293	-17.455970	195.000280	1506.999830	-17.455970	-59.610210	5.000000	165399.944400	96999.965800	5.427215	-0.000405	
61	313	149.794030	1847.999720	1506.999830	149.794030	59.579950	5.000000	-165199.944400	96999.965800	5.422450	0.000447	
61	301	75.066900	1378.902890	131.126030	75.066900	158.167920	5.000000	-71380.577200	-178174.793800	5.432640	-0.000570	
61	287	-76.365470	664.003490	131.495410	-76.365470	-158.099120	5.000000	71599.301600	-178100.918200	5.432995	-0.000595	
61	310	103.761070	663.584960	1911.959620	103.761070	-21.936210	5.000000	71683.009000	177991.923200	5.431065	-0.000216	
61	279	-104.961010	1380.118150	1912.945180	-104.961010	21.897810	5.000000	-71623.631000	178189.035400	5.435505	-0.000989	
61	297	23.796060	178.000280	566.000160	23.796060	-118.381660	5.000000	168799.944200	-91199.968400	5.430435	-0.000481	
61	273	-168.703940	1864.999720	566.000160	-168.703940	118.410080	5.000000	-168599.944200	-91199.968200	5.425575	0.000417	
